Date,MaxTemp,MinTemp,Temp,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
9/9/2000 0:00,32.4,24.1,29.3,33.6,0,18.4,8.8,8.8,60.05,Clear
9/10/2000 0:00,33.1,22.1,27.4,34.7,0,22.3,8.5,15.6,66.46,Clear
9/11/2000 0:00,32.1,22.2,28.9,33.6,0,27.7,9.7,10.5,60.05,Clear
9/12/2000 0:00,32.1,23.1,28.9,35,0,24.1,8.8,15.3,66.41,Clear
9/13/2000 0:00,32.6,24.1,28.9,36.9,0,29.5,8.4,31.4,69.22,Partially cloudy
9/14/2000 0:00,32.1,23.1,28.5,36.9,0,31.3,9.2,15,65.28,Clear
9/15/2000 0:00,33.1,19.2,28.4,34.1,0,36.7,8.8,17.3,61.21,Clear
9/16/2000 0:00,31.7,23.3,27.4,33.7,0,25.9,8.9,31.3,72.19,Partially cloudy
9/17/2000 0:00,33.1,24.1,28.5,35,0,27.7,9.2,20.5,68.2,Clear
9/18/2000 0:00,32.2,24.3,29.6,35,0,27.7,8.2,27.6,63.47,Partially cloudy
9/19/2000 0:00,32.2,25,29.4,36.9,0,22.3,8.7,38.8,67.75,Partially cloudy
9/20/2000 0:00,33.1,26.1,30,35.9,0,22.3,9.4,38.8,62.36,Partially cloudy
9/21/2000 0:00,32.1,25,29,42.6,0,27.7,7.7,21.5,70.91,Clear
9/22/2000 0:00,33.1,24.1,29.5,34.7,0,27.7,9.3,18,60.79,Clear
9/23/2000 0:00,33.7,24.1,28.7,35.8,0,27.7,9.2,15.5,67.36,Clear
9/24/2000 0:00,33.1,25,29.5,35.6,0,25.9,9.2,32.7,65.63,Partially cloudy
9/25/2000 0:00,34.4,25,30.5,37.4,0,27.7,9.9,30,59.41,Partially cloudy
9/26/2000 0:00,33.4,24.1,29.1,35.6,0,27.7,9.1,26.9,67.45,Partially cloudy
9/27/2000 0:00,33.1,24.7,29.6,35.4,0,27.7,8.4,11.4,63.15,Clear
9/28/2000 0:00,33.1,24.1,29.6,35.4,0,27.7,9.4,16.3,62.63,Clear
9/29/2000 0:00,33.1,24,29,36.2,0,27.7,9.4,24.2,66.08,Clear
9/30/2000 0:00,32.4,21.4,27.8,34.3,0,27.7,8.2,41.4,69.66,Partially cloudy
10/1/2000 0:00,34.1,23.2,29,34.6,0,36.6,9.5,19.9,63.16,Clear
10/2/2000 0:00,34.1,22.7,29.5,38.4,0,22.3,9.5,28,66.14,Partially cloudy
10/3/2000 0:00,34.1,25,30.1,38.4,0,18.4,8.5,33.6,62.97,Partially cloudy
10/4/2000 0:00,33.4,25,29.6,35.6,0,25.9,9.7,31.6,65.08,Partially cloudy
10/5/2000 0:00,33.2,26.1,28.3,36.3,0,27.7,9.6,49.1,72.99,Partially cloudy
10/6/2000 0:00,34.1,21.4,29.4,37.7,13,24.1,8.2,33.8,64.63,"Rain, Partially cloudy"
10/7/2000 0:00,34.1,21.4,29.4,37.4,2,22.3,9.1,45.5,65.49,"Rain, Partially cloudy"
10/8/2000 0:00,33.9,21.4,28.5,37.7,0,27.3,9.3,40.6,67.57,Partially cloudy
10/9/2000 0:00,34.1,20.8,29.1,37.4,0,27.5,9.4,26.5,62.9,Partially cloudy
10/10/2000 0:00,34.1,21.3,30.4,37.3,0,22.3,9.9,37.1,60.46,Partially cloudy
10/11/2000 0:00,34.1,25,30.2,36.2,0,24.1,9.4,33.6,62.23,Partially cloudy
10/12/2000 0:00,34.1,21.9,29.6,37.4,5.1,24.1,8.7,49.9,66.02,"Rain, Partially cloudy"
10/13/2000 0:00,33.1,25.4,29.6,38.2,0,22.3,8.6,34.9,68.76,Partially cloudy
10/14/2000 0:00,34.1,23.3,27.9,38.4,45,18.4,8.8,39.9,77.31,"Rain, Partially cloudy"
10/15/2000 0:00,33.1,21.3,28.9,38.2,16,18.4,9.4,57.8,72.14,"Rain, Partially cloudy"
10/16/2000 0:00,32.1,25.7,28.4,35.9,0.7,22.3,9.3,63.5,75.21,"Rain, Partially cloudy"
10/17/2000 0:00,32.1,26.1,28.7,37,0,22.3,8.8,51.5,73.51,Partially cloudy
10/18/2000 0:00,33.1,24.9,28.5,38.5,0,9.4,7.7,60.8,74.88,Partially cloudy
10/19/2000 0:00,32.7,21.9,26.4,38.2,40,18.4,7.6,67.7,84.88,"Rain, Partially cloudy"
10/20/2000 0:00,33.1,26.1,29.7,38.2,0,22.3,10,35,68.54,Partially cloudy
10/21/2000 0:00,32.1,24.1,28.6,36.9,0,18.4,8.9,42.3,69.66,Partially cloudy
10/22/2000 0:00,33.1,20.8,29,35,0,18.4,10.2,31.2,66.42,Partially cloudy
10/23/2000 0:00,32.1,24.1,28.5,34.3,0,18.4,10.4,42.4,68.06,Partially cloudy
10/24/2000 0:00,30.1,26.1,28.4,33.4,0,18.4,16.2,30.7,70.49,Partially cloudy
10/25/2000 0:00,32.1,25,28.7,35,0,18.4,8.5,42.7,69.39,Partially cloudy
10/26/2000 0:00,31.1,23.1,27.7,36.7,7,20.5,9.3,53.6,78.71,"Rain, Partially cloudy"
10/27/2000 0:00,32.1,22.2,29.4,38,6,14.8,9.5,49.4,69.7,"Rain, Partially cloudy"
10/28/2000 0:00,31.1,22.4,26.9,36.5,68.1,9.4,8.5,61.3,85.53,"Rain, Partially cloudy"
10/29/2000 0:00,32.1,25,28.2,38,7.5,25.9,9.7,52.2,77.93,"Rain, Partially cloudy"
10/30/2000 0:00,31.4,25,27.7,36.7,17.4,18.4,9,64.6,81.25,"Rain, Partially cloudy"
10/31/2000 0:00,31.7,21.4,28,36.3,15,18.4,9.1,58.1,77.85,"Rain, Partially cloudy"
11/1/2000 0:00,31.1,25.9,28.2,36.7,2.3,14.8,9.2,62.3,76.43,"Rain, Partially cloudy"
11/2/2000 0:00,31.4,25.9,28.4,36.7,6,16.6,8.9,53.1,78.76,"Rain, Partially cloudy"
11/3/2000 0:00,33.1,22.5,27.6,40.7,5.1,14.8,7.9,62.5,80.51,"Rain, Partially cloudy"
11/4/2000 0:00,32.9,25,28.7,39.8,0,20.5,9.1,47.5,75.79,Partially cloudy
11/5/2000 0:00,33.1,25,29.4,38.2,0,18.4,8.4,47.6,72.57,Partially cloudy
11/6/2000 0:00,32.1,21.4,28.1,38,13.19,22.3,9.1,57.4,77.4,"Rain, Partially cloudy"
11/7/2000 0:00,32.4,25,28.9,37.6,0,18.4,9.9,44.4,73.24,Partially cloudy
11/8/2000 0:00,32.7,25.7,29.3,39.6,13,37.1,9.7,56.9,76.55,"Rain, Partially cloudy"
11/9/2000 0:00,31.4,21.9,27.5,37.4,11.1,33.5,8.4,54.7,80.25,"Rain, Partially cloudy"
11/10/2000 0:00,33.1,24.1,28.5,39.4,0,18.4,8.8,46.3,78.28,Partially cloudy
11/11/2000 0:00,31.1,22.1,26.7,36.7,13.7,16.6,5.9,64.2,85.12,"Rain, Partially cloudy"
11/12/2000 0:00,32.1,22.2,28.5,37.2,18,22.3,9.6,57.1,76.45,"Rain, Partially cloudy"
11/13/2000 0:00,30.1,24.7,27.6,35.2,44,20.5,7.8,57.8,80.89,"Rain, Partially cloudy"
11/14/2000 0:00,32.1,24.4,28.5,37.2,37,31.3,8.4,51.7,79.33,"Rain, Partially cloudy"
11/15/2000 0:00,32.1,21.9,27.6,39.3,24.6,27.4,7.9,61.7,82.21,"Rain, Partially cloudy"
11/16/2000 0:00,33.1,25,28.8,39.4,2,27.7,9.4,41.6,76.43,"Rain, Partially cloudy"
11/17/2000 0:00,33.1,24.2,29,38.2,13,18.4,7.7,55.5,74.13,"Rain, Partially cloudy"
11/18/2000 0:00,32.2,22.5,28.1,38.6,3,14.8,8,64.4,81.22,"Rain, Partially cloudy"
11/19/2000 0:00,32.1,22.7,27.3,38,71.05,22.3,7.9,52.5,83.17,"Rain, Partially cloudy"
11/20/2000 0:00,30.2,23.1,26.9,34.5,26,27.7,6,61,82.93,"Rain, Partially cloudy"
11/21/2000 0:00,31.1,24.9,27.2,35.6,8.5,13,8.9,53.6,83.66,"Rain, Partially cloudy"
11/22/2000 0:00,32.1,25,27.8,38,0,18.4,9,37.8,80.87,Partially cloudy
11/23/2000 0:00,31.4,25,28.5,36.7,0,20.5,9.6,43.8,74.04,Partially cloudy
11/24/2000 0:00,31.1,20,27.3,36.7,4.6,27.7,7.1,54.3,79.51,"Rain, Partially cloudy"
11/25/2000 0:00,32.1,24.7,28.7,38,0,18.4,9.2,49.4,78.7,Partially cloudy
11/26/2000 0:00,32.1,24.7,28.4,38,1.2,25.9,9.7,75.5,75.62,"Rain, Overcast"
11/27/2000 0:00,29.1,21.9,25.9,33.7,10.16,20.5,8.5,63.9,86.66,"Rain, Partially cloudy"
11/28/2000 0:00,31.4,25,26.9,36.6,2,18.4,10.3,57.4,81.37,"Rain, Partially cloudy"
11/29/2000 0:00,32.1,22,27.5,38,16.23,18.4,8.2,69.2,79.99,"Rain, Partially cloudy"
11/30/2000 0:00,29.7,21.7,26.6,33.7,0,24.1,9.2,67.2,79.14,Partially cloudy
12/1/2000 0:00,34.1,23.1,28.9,39.6,0,37.1,9.6,49.3,70.78,Partially cloudy
12/2/2000 0:00,33.1,26.3,29.9,36.2,0,18.4,10.1,44.2,59.65,Partially cloudy
12/3/2000 0:00,33.1,21.1,28.1,36.2,0,30.8,9.4,42.8,64.69,Partially cloudy
12/4/2000 0:00,34.1,20.4,28.2,37.4,0,27,9.4,24.2,63.32,Clear
12/5/2000 0:00,35.1,27.6,30.6,36.9,0,25.9,10.4,42.2,56.09,Partially cloudy
12/6/2000 0:00,34.1,19.5,28.3,36.7,0,37.1,10.1,18.8,63.52,Clear
12/7/2000 0:00,34.1,22,30.5,38.4,0,22.3,10.1,32.9,57.63,Partially cloudy
12/8/2000 0:00,35.1,23.2,30.1,38.7,0,27.7,9.7,32.1,63.46,Partially cloudy
12/9/2000 0:00,32.1,22.9,28.8,36.9,0,18.4,10.4,45.9,70.71,Partially cloudy
12/10/2000 0:00,32.1,22.4,27.5,38,0,27.7,8.5,36.2,80.14,Partially cloudy
12/11/2000 0:00,31.1,24.1,27,36.7,18,18.4,8.5,47.7,84.52,"Rain, Partially cloudy"
12/12/2000 0:00,33.1,22.2,27.8,40.7,36.38,25.9,7.8,61.3,81.17,"Rain, Partially cloudy"
12/13/2000 0:00,32.1,24.1,26.3,38,19.1,24.1,8.1,58.8,87.63,"Rain, Partially cloudy"
12/14/2000 0:00,29.1,22.1,25.8,33.7,11.2,18.4,6.9,70.8,86.18,"Rain, Partially cloudy"
12/15/2000 0:00,30.1,20.4,26.9,35.2,0,13,6.9,57.5,82.76,Partially cloudy
12/16/2000 0:00,31.1,25,27,36.7,5,18.4,8.4,53.2,84.79,"Rain, Partially cloudy"
12/17/2000 0:00,31.1,22.6,27.2,36,44.5,27.7,7.4,69.2,82.04,"Rain, Partially cloudy"
12/18/2000 0:00,31.1,22.9,26.7,35.6,23.73,18.4,7.9,64.3,83.81,"Rain, Partially cloudy"
12/19/2000 0:00,31.1,21.8,28.6,36.7,5.1,20.5,7.6,56.9,75.98,"Rain, Partially cloudy"
12/20/2000 0:00,31.1,25.6,28.7,37.9,3,11.2,8.8,50,78.56,"Rain, Partially cloudy"
12/21/2000 0:00,31.1,25,28.2,36.7,33,22.3,8.5,43.5,81.03,"Rain, Partially cloudy"
12/22/2000 0:00,32.1,24.1,28.1,38,27,18.4,8.5,43.2,79.86,"Rain, Partially cloudy"
12/23/2000 0:00,31.1,25,28,35.6,0,37.1,9.4,46.3,77.84,Partially cloudy
12/24/2000 0:00,33.1,19.7,26.3,38.2,2.4,18.6,9.4,57.5,78.91,"Rain, Partially cloudy"
12/25/2000 0:00,35.1,18.5,29.6,40.8,0,18.4,9.4,61,67.73,Partially cloudy
12/26/2000 0:00,33.7,22.4,30.3,37.7,0,18.4,10.3,33.4,62.75,Partially cloudy
12/27/2000 0:00,32.1,21.7,29.1,36.9,0.7,27.3,10,42.8,69.18,"Rain, Partially cloudy"
12/28/2000 0:00,32.1,25,29.5,38,0,18.4,9.4,41.9,71.56,Partially cloudy
12/29/2000 0:00,34.1,21.9,28.5,39.6,0,13,9.2,51.4,75.57,Partially cloudy
12/30/2000 0:00,33.1,21.5,28.9,40.7,0,24.1,9.4,42,72.74,Partially cloudy
12/31/2000 0:00,33.1,20,29.1,37.2,0,18.4,10,43.3,69.49,Partially cloudy
1/1/2001 0:00,33.1,20.8,29.9,37.6,0,18.4,10,35,67.91,Partially cloudy
1/2/2001 0:00,32.1,22.5,28.7,37.2,0.8,18.4,9.6,43.3,72.77,"Rain, Partially cloudy"
1/3/2001 0:00,33.4,22.4,27.9,37.3,0.7,18.4,9.9,48.8,77.55,"Rain, Partially cloudy"
1/4/2001 0:00,32.2,22.4,28.2,38.2,0.99,14.8,9.7,55,76.75,"Rain, Partially cloudy"
1/5/2001 0:00,31.1,21.5,26.7,36.7,35.1,22,9.5,44.7,83.19,"Rain, Partially cloudy"
1/6/2001 0:00,31.1,20.8,26,36.7,10.9,22.3,8.3,47.8,87.28,"Rain, Partially cloudy"
1/7/2001 0:00,31.9,23.7,26.2,37,2,14.8,8.3,60,86.31,"Rain, Partially cloudy"
1/8/2001 0:00,31.1,20.4,25,35.6,24.34,27.7,7.2,54.4,90.13,"Rain, Partially cloudy"
1/9/2001 0:00,31.1,21.1,25.5,35.6,35.5,40.7,8.4,43.3,86.77,"Rain, Partially cloudy"
1/10/2001 0:00,31.1,21.7,27,35.6,20.65,35.3,9.7,53.1,78.26,"Rain, Partially cloudy"
1/11/2001 0:00,28.1,20.7,25.5,29.7,1.9,33.5,8.4,57.1,81.45,"Rain, Partially cloudy"
1/12/2001 0:00,30.1,21.1,27.8,34.3,5.1,22.3,9.7,38,75.36,"Rain, Partially cloudy"
1/13/2001 0:00,31.1,24.1,28.4,35.6,0,14.8,10.2,47,72.24,Partially cloudy
1/14/2001 0:00,33.1,24.1,27.8,37.1,0,27.7,9.6,43.8,76.09,Partially cloudy
1/15/2001 0:00,33.1,22.2,26.9,38.2,2.93,27.7,8.9,46.7,82.36,"Rain, Partially cloudy"
1/16/2001 0:00,31.1,24.1,26.6,34.7,7,27.3,8.6,67.4,80.17,"Rain, Partially cloudy"
1/17/2001 0:00,32.2,21.7,27.3,36.6,0,24.1,8.5,77.3,78.53,Overcast
1/18/2001 0:00,32.1,22.9,27.6,38,5,18.4,8.1,57.5,81.25,"Rain, Partially cloudy"
1/19/2001 0:00,30.1,24.1,26.6,35.2,3,18.3,7.3,62.5,85.72,"Rain, Partially cloudy"
1/20/2001 0:00,31.2,24.7,26.9,36,15.6,27.5,6.9,64.7,85.33,"Rain, Partially cloudy"
1/21/2001 0:00,31.1,22.9,26,37.9,58,16.6,6.6,70.6,89,"Rain, Partially cloudy"
1/22/2001 0:00,31.1,21.4,26.3,35.6,42,22.1,7.2,60,86.61,"Rain, Partially cloudy"
1/23/2001 0:00,32.1,22.1,26.6,36.9,2.9,18.4,8.7,63.6,84.3,"Rain, Partially cloudy"
1/24/2001 0:00,31.4,24.6,28.8,36.7,0,18.4,9.4,52.5,74.48,Partially cloudy
1/25/2001 0:00,30.1,26.1,28.4,36.3,1,13,9.6,67.7,83.5,"Rain, Partially cloudy"
1/26/2001 0:00,31.6,25.9,28.3,37.9,0,14.8,8.7,55.3,82.72,Partially cloudy
1/27/2001 0:00,33.1,26.1,28.4,39.4,0,18.4,9.2,50.7,81.54,Partially cloudy
1/28/2001 0:00,33.2,23.1,28.1,39.4,23,27.7,8.7,59,78.21,"Rain, Partially cloudy"
1/29/2001 0:00,32.2,24.4,27.1,39.3,27,22.3,7.3,59.3,86.05,"Rain, Partially cloudy"
1/30/2001 0:00,31.1,24.7,27.6,36.7,1.5,14.8,8.5,58,82.55,"Rain, Partially cloudy"
1/31/2001 0:00,31.1,23.4,28,36.7,43,18.4,8.1,55.4,80.78,"Rain, Partially cloudy"
2/1/2001 0:00,29.4,21.9,25.5,34.8,26.1,14.7,7.3,62.6,89.81,"Rain, Partially cloudy"
2/2/2001 0:00,30.6,22.1,25.7,36,60.3,14.8,5.5,54.7,90.93,"Rain, Partially cloudy"
2/3/2001 0:00,31.1,20.7,26.5,37.9,30,16.6,8.5,74,83.26,"Rain, Partially cloudy"
2/4/2001 0:00,30.1,22.8,25.2,34.3,1.6,18.4,7.9,77,84.17,"Rain, Overcast"
2/5/2001 0:00,32.1,22.2,26.9,36.9,8.7,27.7,8.6,70.7,79.02,"Rain, Partially cloudy"
2/6/2001 0:00,31.1,24.1,26.5,36.7,19.7,18.4,7.7,66.7,84.53,"Rain, Partially cloudy"
2/7/2001 0:00,33.1,22.4,27.6,38.2,1,27.7,8.6,61,77.89,"Rain, Partially cloudy"
2/8/2001 0:00,31.1,24.1,25.9,35.6,9,27.7,8.1,58.5,84.26,"Rain, Partially cloudy"
2/9/2001 0:00,32.1,21.9,27.2,36.9,38.8,42.7,8.6,57.1,77.01,"Rain, Partially cloudy"
2/10/2001 0:00,31.1,22.1,26.6,36.7,53.9,27.7,7.9,73.1,81.09,"Rain, Partially cloudy"
2/11/2001 0:00,30.1,24.4,26.8,34.3,1.7,40.7,7.2,77.3,81.44,"Rain, Overcast"
2/12/2001 0:00,32.1,24.1,27.7,35.9,0.5,55,8.6,75,74.07,"Rain, Partially cloudy"
2/13/2001 0:00,31.2,24.2,27.7,34.7,2.94,29.5,8.7,68,73.16,"Rain, Partially cloudy"
2/14/2001 0:00,33.1,25,28.5,37.1,0.7,37.1,9.4,56.4,73,"Rain, Partially cloudy"
2/15/2001 0:00,32.1,25,27.9,36.9,0.7,33.5,8.5,54.1,73.85,"Rain, Partially cloudy"
2/16/2001 0:00,34.1,22.4,28.6,37.1,4.1,25.9,8.7,61.7,67.99,"Rain, Partially cloudy"
2/17/2001 0:00,32.1,23.9,28.7,36.7,0,27.7,9.4,52.3,71.09,Partially cloudy
2/18/2001 0:00,32.1,23.7,27.8,36.9,10,31.3,8.5,55.7,76.8,"Rain, Partially cloudy"
2/19/2001 0:00,33.1,22.7,27.3,36.2,8.33,22.3,8.8,50.6,75.55,"Rain, Partially cloudy"
2/20/2001 0:00,32.1,21.7,26.6,35.9,8,27.7,7.6,58.5,80.16,"Rain, Partially cloudy"
2/21/2001 0:00,31.1,21.1,27.5,33.8,29,37.1,8.8,46.5,73.05,"Rain, Partially cloudy"
2/22/2001 0:00,31.1,21.2,27.3,36.7,0,18.4,8.5,41.8,76.46,Partially cloudy
2/23/2001 0:00,31.1,19.7,27.9,35.2,0,14.8,9.8,41.8,75.43,Partially cloudy
2/24/2001 0:00,31.1,18.8,27.1,35.2,0,18.3,8.7,53.9,74.63,Partially cloudy
2/25/2001 0:00,29.1,21.1,26.3,33.1,46,14.8,8.6,63.1,84.08,"Rain, Partially cloudy"
2/26/2001 0:00,31.1,24.7,28.4,35.2,0,14.8,9.2,38.5,74.08,Partially cloudy
2/27/2001 0:00,31.1,20.5,27.3,37.9,20,29.5,7.2,59,82.29,"Rain, Partially cloudy"
2/28/2001 0:00,30.6,21.2,24.7,36.6,3,27.2,5.2,71.2,89.47,"Rain, Partially cloudy"
3/1/2001 0:00,32.1,23.9,27.4,38,2,20.5,6.8,62.9,81.83,"Rain, Partially cloudy"
3/2/2001 0:00,32.1,21.3,27,37.9,7.4,24.1,7.7,56.3,82.3,"Rain, Partially cloudy"
3/3/2001 0:00,32.1,21.9,27,40.8,45.2,18.3,7.4,55.2,84.24,"Rain, Partially cloudy"
3/4/2001 0:00,32.9,24.4,28.6,38,31,29.5,9.9,58.7,73.89,"Rain, Partially cloudy"
3/5/2001 0:00,29.9,22.7,25.1,33.4,71,25.9,7.8,71,88.55,"Rain, Partially cloudy"
3/6/2001 0:00,31.7,21.9,27.3,37.3,72,14.8,8.2,55,80.72,"Rain, Partially cloudy"
3/7/2001 0:00,31.1,24.1,27.2,36.7,18.9,18.1,9.6,43.8,79.88,"Rain, Partially cloudy"
3/8/2001 0:00,31.1,24.1,27.6,37.9,0,18.4,7.6,56.5,78.15,Partially cloudy
3/9/2001 0:00,31.1,20.3,27,37.9,14.87,13,8.8,46.1,81.72,"Rain, Partially cloudy"
3/10/2001 0:00,30.7,20.2,27,36.1,0.7,18.4,9,38.2,81.26,"Rain, Partially cloudy"
3/11/2001 0:00,30.1,21.1,25.1,34.3,69.9,14.8,5.6,61.7,90.34,"Rain, Partially cloudy"
3/12/2001 0:00,31.1,21.1,26.3,36.7,42.3,16.6,7.3,52.8,83.91,"Rain, Partially cloudy"
3/13/2001 0:00,32.1,21.1,27.7,38,0,30.8,9,42.8,77.36,Partially cloudy
3/14/2001 0:00,32.7,19.3,27.2,36.9,12.76,29.5,7.6,57,74.97,"Rain, Partially cloudy"
3/15/2001 0:00,31.1,20.7,26.3,35.6,22,18.1,7.8,67.1,82.32,"Rain, Partially cloudy"
3/16/2001 0:00,30.1,20.4,27.2,36.3,45,14.8,8.4,60.6,80.26,"Rain, Partially cloudy"
3/17/2001 0:00,30.4,24.1,27.3,36.3,7.1,18.1,7.7,62.3,82.75,"Rain, Partially cloudy"
3/18/2001 0:00,32.1,21.9,26.5,36.9,7.4,27.3,7.8,66.7,82.13,"Rain, Partially cloudy"
3/19/2001 0:00,33.1,20.9,26.3,38,23.7,25.9,8.2,54.8,83.49,"Rain, Partially cloudy"
3/20/2001 0:00,32.1,21.4,27.7,35.9,11.5,22.3,8.7,37.6,76.09,"Rain, Partially cloudy"
3/21/2001 0:00,33.1,21.8,28.3,38.2,7.1,27.7,9,60,73.97,"Rain, Partially cloudy"
3/22/2001 0:00,32.1,21.1,28.1,35.9,9.6,13,9.7,51.8,71.99,"Rain, Partially cloudy"
3/23/2001 0:00,31.7,25.7,28.3,37,2,33.5,7.7,59.4,79.19,"Rain, Partially cloudy"
3/24/2001 0:00,30.1,23.9,26.7,35.2,44,14.8,7.4,59.3,86.91,"Rain, Partially cloudy"
3/25/2001 0:00,31.4,24.1,26.8,37.9,1,16.6,7.3,56.3,86.08,"Rain, Partially cloudy"
3/26/2001 0:00,29.4,19.3,25.9,34.3,70.4,18.4,7,55.5,85.88,"Rain, Partially cloudy"
3/27/2001 0:00,31.1,20.9,27.5,36.7,35.51,18.4,8.5,58.1,79.07,"Rain, Partially cloudy"
3/28/2001 0:00,30.1,20.4,26.7,35.2,0,9.4,8.8,53.7,84.58,Partially cloudy
3/29/2001 0:00,31.6,22.4,27.3,36.3,44.1,27.2,8.5,57.9,83.23,"Rain, Partially cloudy"
3/30/2001 0:00,31.2,21.2,26.3,37.4,11.4,36.1,7.4,58,87.01,"Rain, Partially cloudy"
3/31/2001 0:00,31.1,21.9,26.6,36.7,43.9,13,6.4,67.3,86.71,"Rain, Partially cloudy"
4/1/2001 0:00,31.1,20.2,26.6,37.9,54.09,13,6.5,59.3,83.33,"Rain, Partially cloudy"
4/2/2001 0:00,31.1,22.2,27.1,36.7,0,18.4,9.3,41.2,83.29,Partially cloudy
4/3/2001 0:00,31.2,21.4,28,36.7,0,14.8,9.6,42.8,80.41,Partially cloudy
4/4/2001 0:00,31.2,21.2,27,37.9,11.24,14.8,8.4,55.3,84.04,"Rain, Partially cloudy"
4/5/2001 0:00,31.4,20.2,27.1,37.4,39.1,18.4,8.6,53.5,81.18,"Rain, Partially cloudy"
4/6/2001 0:00,31.1,25,27.9,37.9,0.3,13,8.9,43.7,81.4,"Rain, Partially cloudy"
4/7/2001 0:00,32.1,22,27.9,39.3,13.9,13,8.3,59.9,81.22,"Rain, Partially cloudy"
4/8/2001 0:00,31.1,22.9,27.4,36.7,30.7,22.3,8.3,64.3,83.41,"Rain, Partially cloudy"
4/9/2001 0:00,31.1,22.4,27.6,37.9,0,36.5,8.6,52.9,83.02,Partially cloudy
4/10/2001 0:00,31.1,22.2,27.5,35.6,3.4,13,9,52.3,81.63,"Rain, Partially cloudy"
4/11/2001 0:00,32.1,22.2,28.2,37,2,13,8.1,58.6,78.45,"Rain, Partially cloudy"
4/12/2001 0:00,32.2,24.7,27.6,38.2,3,18.4,8.2,46.3,81.76,"Rain, Partially cloudy"
4/13/2001 0:00,29.7,22.1,26.4,34.7,3.7,14.8,6.8,62.2,86.03,"Rain, Partially cloudy"
4/14/2001 0:00,31.1,22.1,27.2,36.7,4.1,14.8,7.4,63.1,83,"Rain, Partially cloudy"
4/15/2001 0:00,29.1,24.1,26.9,34.7,26.9,27.5,8.1,64.3,83.93,"Rain, Partially cloudy"
4/16/2001 0:00,29.1,21.3,27.3,33.7,28,20.5,9.7,56.6,81.6,"Rain, Partially cloudy"
4/17/2001 0:00,30.1,21.9,26.1,35.2,37.8,24.1,6.8,63.5,85.87,"Rain, Partially cloudy"
4/18/2001 0:00,31.1,20.2,27.6,35.6,51.1,117.4,8.4,41.2,74.63,"Rain, Partially cloudy"
4/19/2001 0:00,31.1,18.3,26.9,35.6,0,17.5,9,25.5,74.19,Partially cloudy
4/20/2001 0:00,31.1,19,27.7,34.7,21.1,11.2,8.9,33.8,70.55,"Rain, Partially cloudy"
4/21/2001 0:00,31.1,23.8,28.5,34.7,0,27.5,8.8,15.8,69.12,Clear
4/22/2001 0:00,32.1,21,29,35.9,0,27.3,9.7,28.5,67.95,Partially cloudy
4/23/2001 0:00,33.1,21.8,28.7,38.2,3,14.8,8.6,47,74.32,"Rain, Partially cloudy"
4/24/2001 0:00,32.1,22.4,28.2,39.3,7,22.3,8.8,64.1,81.34,"Rain, Partially cloudy"
4/25/2001 0:00,31.1,21.5,28.4,37.9,7.13,14.8,9.2,48.3,80.82,"Rain, Partially cloudy"
4/26/2001 0:00,32.1,21.9,28.7,38,5,18.2,8.3,41.1,75.9,"Rain, Partially cloudy"
4/27/2001 0:00,32.1,20.8,28.3,37.9,0,14.7,8,41.1,74.98,Partially cloudy
4/28/2001 0:00,31.1,22.3,27.6,35.6,0,14.8,8.4,27.6,74.25,Partially cloudy
4/29/2001 0:00,32.1,19.7,28.6,35.9,0,27.3,9.1,12.9,65.23,Clear
4/30/2001 0:00,33.1,24.7,29.1,38.2,0,13,9.1,42,75,Partially cloudy
5/1/2001 0:00,32.1,22.9,28.4,39.3,8.69,14.8,8.6,49.9,79.68,"Rain, Partially cloudy"
5/2/2001 0:00,31.6,20.8,27.6,37.9,7.1,13,8.2,53.2,81.57,"Rain, Partially cloudy"
5/3/2001 0:00,32.1,25,28.6,38,3.1,14.8,8.4,43.8,79.13,"Rain, Partially cloudy"
5/4/2001 0:00,32.1,25,29.6,37.8,8,14.8,10.2,37.1,72.92,"Rain, Partially cloudy"
5/5/2001 0:00,33.1,22.4,28.9,40.7,0,13,8.1,31.1,73.37,Partially cloudy
5/6/2001 0:00,32.1,25,29,35.9,0,22.3,8.8,33.8,71.22,Partially cloudy
5/7/2001 0:00,32.1,25,28.9,35.9,0,27.3,8.9,31.5,70.73,Partially cloudy
5/8/2001 0:00,32.1,19.7,28.6,36.9,0,18.2,10.2,21.9,70.4,Clear
5/9/2001 0:00,32.1,24.1,28.8,38,32,11.2,10.1,32.8,73.15,"Rain, Partially cloudy"
5/10/2001 0:00,31.1,21,27.5,36.7,0,18.4,10.6,41.8,72.37,Partially cloudy
5/11/2001 0:00,31.1,18.2,27.3,32.6,0,18.4,9.8,28.5,68.87,Partially cloudy
5/12/2001 0:00,31.1,22.1,27.8,32.6,0,18.1,14.2,29.4,68.34,Partially cloudy
5/13/2001 0:00,31.1,19.4,26.7,33.5,0,16.4,8.7,35.1,72.88,Partially cloudy
5/14/2001 0:00,31.7,20,29,35.7,0,13,10.1,27.4,66.13,Partially cloudy
5/15/2001 0:00,32.1,22.1,29,36.9,0,18.4,9.4,11.2,68.82,Clear
5/16/2001 0:00,31.1,19.2,27.7,35.6,0,33,12.3,22.3,74.43,Clear
